num_expediente,fecha,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S022956,2024-07-27T00:55:00Z,CALL. GALILEO 83,83,7,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,439784.49,4476670.918,false,false
2024S022956,2024-07-27T00:55:00Z,CALL. GALILEO 83,83,7,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,439784.49,4476670.918,false,false
2024S022962,2024-07-27T06:00:00Z,CALL. CAZALEGAS 5,5,11,CARABANCHEL,Colisión múltiple,Despejado,Furgoneta,Conductor,De 40 a 44 años,Hombre,0,Desconocido,438441.405,4469614.951,true,false
2024S022962,2024-07-27T06:00:00Z,CALL. CAZALEGAS 5,5,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,0,Desconocido,438441.405,4469614.951,false,false
2024S022962,2024-07-27T06:00:00Z,CALL. CAZALEGAS 5,5,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,0,Desconocido,438441.405,4469614.951,false,false
2024S022964,2024-07-27T06:15:00Z,AVDA. EMPERATRIZ ISABEL 14,14,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,0,Desconocido,438987.198,4472261.211,true,false
2024S022964,2024-07-27T06:15:00Z,AVDA. EMPERATRIZ ISABEL 14,14,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,438987.198,4472261.211,false,false
2024S022965,2024-07-27T07:45:00Z,CALL. MENDEZ ALVARO 82,82,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,442616.652,4471415.529,false,false
2024S022965,2024-07-27T07:45:00Z,CALL. MENDEZ ALVARO 82,82,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,442616.652,4471415.529,false,false
2024S022967,2024-07-27T08:20:00Z,PASEO. CASTELLANA 120,120,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,0,Desconocido,441450.838,4477774.426,true,false
2024S022967,2024-07-27T08:20:00Z,PASEO. CASTELLANA 120,120,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,441450.838,4477774.426,false,false
2024S022968,2024-07-27T08:25:00Z,CALL. MATILDE LANDA 31,31,6,TETUÁN,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,441179.954,4480493.319,false,false
2024S022968,2024-07-27T08:25:00Z,CALL. MATILDE LANDA 31,31,6,TETUÁN,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,441179.954,4480493.319,false,false
2024S022968,2024-07-27T08:25:00Z,CALL. MATILDE LANDA 31,31,6,TETUÁN,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,441179.954,4480493.319,false,false
2024S022975,2024-07-27T08:00:00Z,M 30,15RR53,2,ARGANZUELA,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,De 21 a 24 años,Hombre,0,Desconocido,439403.366,4472158.484,false,false
2024S022976,2024-07-27T11:50:00Z,CALL. GENERAL MARGALLO 20,20,6,TETUÁN,Alcance,Despejado,Camión rígido,Conductor,De 55 a 59 años,Hombre,0,Desconocido,441010.661,4479116.924,false,false
2024S022976,2024-07-27T11:50:00Z,CALL. GENERAL MARGALLO 20,20,6,TETUÁN,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,0,Desconocido,441010.661,4479116.924,false,false
2024S022978,2024-07-27T11:05:00Z,PASEO. CASTELLANA 28,28,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441602.437,4475830.385,false,false
2024S022978,2024-07-27T11:05:00Z,PASEO. CASTELLANA 28,28,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441602.437,4475830.385,false,false
2024S022979,2024-07-27T13:10:00Z,CALL. VIA LUSITANA / CALL. CARRERO JUAN RAMON,16,11,CARABANCHEL,Atropello a persona,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,438815.82,4470596.981,false,false
2024S022979,2024-07-27T13:10:00Z,CALL. VIA LUSITANA / CALL. CARRERO JUAN RAMON,16,11,CARABANCHEL,Atropello a persona,Despejado,Turismo,Peatón,De 21 a 24 años,Hombre,3,Ingreso superior a 24 horas,438815.82,4470596.981,false,false
2024S022980,2024-07-27T12:41:00Z,CALL. TAMBRE 43,43,5,CHAMARTÍN,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441611.705,4477726.66,false,false
2024S022980,2024-07-27T12:41:00Z,CALL. TAMBRE 43,43,5,CHAMARTÍN,Caída,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,441611.705,4477726.66,false,false
2024S022981,2024-07-27T13:00:00Z,CALL. LOPE DE RUEDA 37,37,3,RETIRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,442509.916,4474615.869,false,false
2024S022981,2024-07-27T13:00:00Z,CALL. LOPE DE RUEDA 37,37,3,RETIRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,14,Sin asistencia sanitaria,442509.916,4474615.869,false,false
2024S022982,2024-07-27T14:26:00Z,CALL. JOSE GUTIERREZ MAROTO / AVDA. ENSANCHE DE VALLECAS,26,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 35 a 39 años,Hombre,3,Ingreso superior a 24 horas,448791.576,4468529.087,false,false
2024S022982,2024-07-27T14:26:00Z,CALL. JOSE GUTIERREZ MAROTO / AVDA. ENSANCHE DE VALLECAS,26,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,448791.576,4468529.087,false,false
2024S022983,2024-07-27T11:45:00Z,CALL. PADRE DAMIAN 18,18,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,0,Desconocido,441745.097,4478454.478,false,false
2024S022983,2024-07-27T11:45:00Z,CALL. PADRE DAMIAN 18,18,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,0,Desconocido,441745.097,4478454.478,false,false
2024S022984,2024-07-27T14:17:00Z,CMNO. PERALES 15,15,12,USERA,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441360.208,4470054.55,false,false
2024S022984,2024-07-27T14:17:00Z,CMNO. PERALES 15,15,12,USERA,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441360.208,4470054.55,false,false
2024S022985,2024-07-27T13:15:00Z,AVDA. CIUDAD DE BARCELONA / AVDA. MENENDEZ PELAYO,134,3,RETIRO,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 50 a 54 años,Hombre,0,Desconocido,442220.131,4472846.747,false,false
2024S022985,2024-07-27T13:15:00Z,AVDA. CIUDAD DE BARCELONA / AVDA. MENENDEZ PELAYO,134,3,RETIRO,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 70 a 74 años,Hombre,0,Desconocido,442220.131,4472846.747,false,false
2024S022986,2024-07-27T14:45:00Z,CALL. ESCANDON 10,10,17,VILLAVERDE,Atropello a persona,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,14,Sin asistencia sanitaria,439622.943,4466331.978,false,false
2024S022986,2024-07-27T14:45:00Z,CALL. ESCANDON 10,10,17,VILLAVERDE,Atropello a persona,Despejado,Turismo,Peatón,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439622.943,4466331.978,true,false
2024S022987,2024-07-27T14:30:00Z,AVDA. GUADALAJARA 18,18,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Ciclomotor,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447514.777,4474559.062,false,false
2024S022987,2024-07-27T14:30:00Z,AVDA. GUADALAJARA 18,18,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,447514.777,4474559.062,false,false
2024S022988,2024-07-27T15:45:00Z,CALL. SANTA VIRGILIA / CALL. ARCOS,1,16,HORTALEZA,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,445292.084,4480925.797,false,false
2024S022988,2024-07-27T15:45:00Z,CALL. SANTA VIRGILIA / CALL. ARCOS,1,16,HORTALEZA,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,445292.084,4480925.797,false,false
2024S022989,2024-07-27T17:10:00Z,CALL. VELAZQUEZ / CALL. JUAN BRAVO,92,4,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,442021.725,4476027.302,false,false
2024S022989,2024-07-27T17:10:00Z,CALL. VELAZQUEZ / CALL. JUAN BRAVO,92,4,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor,Más de 74 años,Hombre,14,Sin asistencia sanitaria,442021.725,4476027.302,false,false
2024S022990,2024-07-27T15:27:00Z,AVDA. MEMORIA / PALAC. MONCLOA,2,9,MONCLOA-ARAVACA,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,438964.531,4476382.587,false,false
2024S022992,2024-07-27T16:49:00Z,AVDA. LAS FUERZAS ARMADAS / CMNO. MONTORO,168,16,HORTALEZA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,446874.662,4481538.548,false,false
2024S022996,2024-07-27T01:25:00Z,CALL. SAN BERNARDO / TRVA. POZAS,49,1,CENTRO,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 21 a 24 años,Hombre,0,Desconocido,439987.895,4475175.783,false,false
2024S022996,2024-07-27T01:25:00Z,CALL. SAN BERNARDO / TRVA. POZAS,49,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,0,Desconocido,439987.895,4475175.783,false,false
2024S022997,2024-07-27T17:35:00Z,CALL. OCA / CALL. PINZON,69,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 40 a 44 años,Hombre,0,Desconocido,437179.052,4471180.511,true,false
2024S022997,2024-07-27T17:35:00Z,CALL. OCA / CALL. PINZON,69,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,0,Desconocido,437179.052,4471180.511,false,false
2024S022999,2024-07-27T18:28:00Z,PASEO. DIRECCION / PASEO. DIRECCION,338,6,TETUÁN,Atropello a persona,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,440379.531,4480175.35,false,false
2024S022999,2024-07-27T18:28:00Z,PASEO. DIRECCION / PASEO. DIRECCION,338,6,TETUÁN,Atropello a persona,Despejado,Turismo,Peatón,De 10 a 14 años,Mujer,1,Atención en urgencias sin posterior ingreso,440379.531,4480175.35,false,false
2024S022999,2024-07-27T18:28:00Z,PASEO. DIRECCION / PASEO. DIRECCION,338,6,TETUÁN,Atropello a persona,Despejado,Turismo,Peatón,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,440379.531,4480175.35,false,false
2024S023001,2024-07-27T14:35:00Z,CALL. TORRECILLA DEL PUERTO 3,3,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,444848.664,4477979.145,false,false
2024S023001,2024-07-27T14:35:00Z,CALL. TORRECILLA DEL PUERTO 3,3,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,444848.664,4477979.145,false,false
2024S023002,2024-07-27T19:00:00Z,CALL. FEDERICO CARLOS SAINZ DE ROBLES 11,11,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,0,Desconocido,438848.066,4479639.398,false,false
2024S023002,2024-07-27T19:00:00Z,CALL. FEDERICO CARLOS SAINZ DE ROBLES 11,11,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,438848.066,4479639.398,false,false
2024S023003,2024-07-27T19:30:00Z,CALL. JESUS MAESTRO 3,3,7,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,439699.563,4476946.872,false,false
2024S023003,2024-07-27T19:30:00Z,CALL. JESUS MAESTRO 3,3,7,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,439699.563,4476946.872,false,false
2024S023004,2024-07-27T18:20:00Z,AVDA. POBLADOS / CALL. ANTONIO ROMERO,109,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437904.708,4469465.622,false,false
2024S023006,2024-07-27T19:40:00Z,AVDA. FILIPINAS 18,18,7,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,439760.033,4476839.084,false,false
2024S023006,2024-07-27T19:40:00Z,AVDA. FILIPINAS 18,18,7,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,439760.033,4476839.084,false,false
2024S023009,2024-07-27T20:40:00Z,CALL. SAN FERNANDO DEL JARAMA / CALL. SANTA MARIA DE LA ALAMEDA,1,5,CHAMARTÍN,Colisión frontal,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442537.99,4476658.007,false,false
2024S023009,2024-07-27T20:40:00Z,CALL. SAN FERNANDO DEL JARAMA / CALL. SANTA MARIA DE LA ALAMEDA,1,5,CHAMARTÍN,Colisión frontal,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,442537.99,4476658.007,false,false
2024S023009,2024-07-27T20:40:00Z,CALL. SAN FERNANDO DEL JARAMA / CALL. SANTA MARIA DE LA ALAMEDA,1,5,CHAMARTÍN,Colisión frontal,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,442537.99,4476658.007,false,false
2024S023010,2024-07-27T22:15:00Z,CALL. CARRANZA / GTA. RUIZ JIMENEZ,5,1,CENTRO,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 70 a 74 años,Hombre,1,Atención en urgencias sin posterior ingreso,440479.705,4475607.254,false,false
2024S023010,2024-07-27T22:15:00Z,CALL. CARRANZA / GTA. RUIZ JIMENEZ,5,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,440479.705,4475607.254,false,false
2024S023013,2024-07-27T21:40:00Z,CALL. MENDEZ ALVARO / CALL. MURCIA,16,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441410.388,4472928.988,false,false
2024S023013,2024-07-27T21:40:00Z,CALL. MENDEZ ALVARO / CALL. MURCIA,16,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,441410.388,4472928.988,false,false
2024S023017,2024-07-27T23:45:00Z,CALL. ORO / CALL. AUÑON,14,17,VILLAVERDE,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 25 a 29 años,Hombre,0,Desconocido,442430.47,4466880.558,false,false
2024S023017,2024-07-27T23:45:00Z,CALL. ORO / CALL. AUÑON,14,17,VILLAVERDE,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,442430.47,4466880.558,false,false
2024S023045,2024-07-27T12:30:00Z,CALL. ALTO DEL RETIRO 2,2,18,VILLA DE VALLECAS,Otro,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,449243.794,4469110.111,false,false
2024S023047,2024-07-27T14:00:00Z,CALL. LOS YEBENES / CALL. CAMARENA,36,10,LATINA,Alcance,Se desconoce,Turismo,Conductor,De 50 a 54 años,Mujer,0,Desconocido,435996.816,4471954.091,false,false
2024S023047,2024-07-27T14:00:00Z,CALL. LOS YEBENES / CALL. CAMARENA,36,10,LATINA,Alcance,Se desconoce,Turismo,Conductor,De 70 a 74 años,Hombre,0,Desconocido,435996.816,4471954.091,false,false
2024S023050,2024-07-27T21:45:00Z,CALL. SAN MODESTO 50,50,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441089.697,4481992.034,false,false
2024S023050,2024-07-27T21:45:00Z,CALL. SAN MODESTO 50,50,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,441089.697,4481992.034,false,false
2024S023064,2024-07-27T15:50:00Z,CALL. SIERRA GADOR 56,56,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Se desconoce,Furgoneta,Conductor,Desconocido,Desconocido,0,Desconocido,447099.616,4470164.156,false,false
2024S023064,2024-07-27T15:50:00Z,CALL. SIERRA GADOR 56,56,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,447099.616,4470164.156,false,false
2024S023091,2024-07-27T12:20:00Z,PQUE. JUAN CARLOS I APARCAMIENTO,1,21,BARAJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,0,Desconocido,447914.541,4479003.524,false,false
2024S023091,2024-07-27T12:20:00Z,PQUE. JUAN CARLOS I APARCAMIENTO,1,21,BARAJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,0,Desconocido,447914.541,4479003.524,false,false
2024S023313,2024-07-27T12:41:00Z,PASEO. LA HABANA 83,83,5,CHAMARTÍN,Colisión frontal,Se desconoce,Camión rígido,Conductor,De 25 a 29 años,Mujer,0,Desconocido,442244.96,4478719.658,false,false
2024S023313,2024-07-27T12:41:00Z,PASEO. LA HABANA 83,83,5,CHAMARTÍN,Colisión frontal,Se desconoce,Turismo,Conductor,De 40 a 44 años,Mujer,0,Desconocido,442244.96,4478719.658,false,false
2024S023015,2024-07-28T01:30:00Z,AVDA. LUIS ARAGONES 4,4,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,0,Desconocido,449034.499,4476244.014,false,false
2024S023015,2024-07-28T01:30:00Z,AVDA. LUIS ARAGONES 4,4,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,0,Desconocido,449034.499,4476244.014,true,false
2024S023015,2024-07-28T01:30:00Z,AVDA. LUIS ARAGONES 4,4,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,0,Desconocido,449034.499,4476244.014,true,false
2024S023015,2024-07-28T01:30:00Z,AVDA. LUIS ARAGONES 4,4,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,0,Desconocido,449034.499,4476244.014,false,false
2024S023016,2024-07-28T01:38:00Z,CALL. ALISEDA / CALL. FEDERICO GRASES,14,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Camión rígido,Conductor,Desconocido,Desconocido,0,Desconocido,436929.661,4469676.148,false,false
2024S023016,2024-07-28T01:38:00Z,CALL. ALISEDA / CALL. FEDERICO GRASES,14,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,436929.661,4469676.148,true,false
2024S023019,2024-07-28T00:55:00Z,CALL. VELAZQUEZ 118,118,4,SALAMANCA,Vuelco,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442055.685,4476404.527,false,false
2024S023020,2024-07-28T02:20:00Z,CALL. FUENTE DE LIMA / AUTOV. A-5,1,10,LATINA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,433459.472,4470670.581,false,false
2024S023023,2024-07-28T01:36:00Z,CALL. SUECIA / CALL. FRANCFORT,28,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,448539.352,4474872.987,false,false
2024S023023,2024-07-28T01:36:00Z,CALL. SUECIA / CALL. FRANCFORT,28,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,448539.352,4474872.987,false,false
2024S023023,2024-07-28T01:36:00Z,CALL. SUECIA / CALL. FRANCFORT,28,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,448539.352,4474872.987,false,false
2024S023024,2024-07-28T02:00:00Z,CALL. ALCALA / frente numero 87,87,4,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,441862.755,4474667.364,false,false
2024S023024,2024-07-28T02:00:00Z,CALL. ALCALA / frente numero 87,87,4,SALAMANCA,Colisión lateral,Despejado,VMU eléctrico,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,441862.755,4474667.364,true,false
2024S023025,2024-07-28T01:52:00Z,PLAZA. ESPAÑA / CALL. MARTIN DE LOS HEROS,15,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Camión rígido,Conductor,De 45 a 49 años,Hombre,0,Desconocido,439523.895,4475014.673,false,false
2024S023027,2024-07-28T01:00:00Z,AVENIDA DE ARCENTALES,+01000I,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Ciclomotor,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,449310.154,4475529.524,false,false
2024S023027,2024-07-28T01:00:00Z,AVENIDA DE ARCENTALES,+01000I,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,449310.154,4475529.524,false,false
2024S023032,2024-07-28T04:00:00Z,PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA,11,7,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,0,Desconocido,441297.427,4476961.635,false,false
2024S023033,2024-07-28T01:05:00Z,CALL. NAVARIDAS 6,6,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,450939.152,4477339.374,false,false
2024S023036,2024-07-28T04:30:00Z,PLAZA. EMPERADOR CARLOS V 1,1,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,441129.215,4473219.519,true,false
2024S023042,2024-07-28T09:25:00Z,CALL. CAMINO DE LOS VINATEROS 119,119,14,MORATALAZ,Colisión múltiple,Despejado,Ciclomotor,Conductor,Desconocido,Desconocido,0,Desconocido,445342.138,4473107.806,false,false
2024S023042,2024-07-28T09:25:00Z,CALL. CAMINO DE LOS VINATEROS 119,119,14,MORATALAZ,Colisión múltiple,Despejado,Furgoneta,Conductor,Desconocido,Desconocido,0,Desconocido,445342.138,4473107.806,false,false
2024S023042,2024-07-28T09:25:00Z,CALL. CAMINO DE LOS VINATEROS 119,119,14,MORATALAZ,Colisión múltiple,Despejado,Todo terreno,Conductor,Desconocido,Hombre,14,Sin asistencia sanitaria,445342.138,4473107.806,false,false
2024S023042,2024-07-28T09:25:00Z,CALL. CAMINO DE LOS VINATEROS 119,119,14,MORATALAZ,Colisión múltiple,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,0,Desconocido,445342.138,4473107.806,true,false
2024S023042,2024-07-28T09:25:00Z,CALL. CAMINO DE LOS VINATEROS 119,119,14,MORATALAZ,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Hombre,0,Desconocido,445342.138,4473107.806,false,false
2024S023044,2024-07-28T11:10:00Z,CALL. CALDERILLA 1,1,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Autobús,Conductor,De 50 a 54 años,Hombre,0,Desconocido,437155.956,4468357.892,false,false
2024S023044,2024-07-28T11:10:00Z,CALL. CALDERILLA 1,1,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Maquinaria de obras,Conductor,De 35 a 39 años,Hombre,0,Desconocido,437155.956,4468357.892,false,false
2024S023046,2024-07-28T11:15:00Z,CALL. LADERA DE LOS ALMENDROS 18,18,19,VICÁLVARO,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,447020.953,4472383.829,false,false
2024S023046,2024-07-28T11:15:00Z,CALL. LADERA DE LOS ALMENDROS 18,18,19,VICÁLVARO,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,447020.953,4472383.829,false,false
2024S023048,2024-07-28T12:05:00Z,AUTOV. M-30 06XC00,06XC00,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,443967.528,4475856.385,false,false
2024S023048,2024-07-28T12:05:00Z,AUTOV. M-30 06XC00,06XC00,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,443967.528,4475856.385,false,false
2024S023049,2024-07-28T14:30:00Z,AVDA. ASTURIAS / AVDA. ASTURIAS,68,6,TETUÁN,Alcance,Despejado,Todo terreno,Conductor,Desconocido,Desconocido,0,Desconocido,440695.396,4480446.365,false,false
